"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Cabo Verde","CPV","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","6.63700480436287","0.876185911500045","7.34076773704828","1.78107558953442","6.71030303227325","1.26705373007351","2.84123039067954","4.49644816291858","3.96397179281051","-1.32524696205816","-1.02090682843038","7.9667908288539","5.65066460404664","15.904230221885","11.2913280622654","8.74283803939815","8.71991571043263","10.2656525275336","9.12280031156065","12.2201034830578","0.466980654483322","3.53009830424239","2.56034990769764","8.58327412039375","5.43125708193082","6.57103381929012","13.7427518086135","5.36807574934164","-2.4529387678689","0.23453418287653","2.67629883828522","-0.194322592704921","-0.480116296055641","-0.654704681340107","-0.239305247553261","3.44355627677196","2.47670836853513","3.32584693684328","4.48259658264438","",
"Costa Rica","CRI","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","-1.83841864726078","1.6058621631301","3.07198494504028","0.0653072065562839","4.59740128098896","3.57235294300224","2.43410632948735","5.31026977802694","2.54636166314054","4.62258333246399","4.03689842536676","5.50209538452474","5.0955401798974","2.9749627289267","-0.432553714844758","2.84171011352218","6.09310301604582","3.48397007131329","2.16424971327373","-1.92555928913394","-4.87313207408799","-9.7754637018638","0.0993991899681248","5.13709711458641","-1.94627424287367","2.77489416124688","2.05507720548918","0.774565618108142","2.95100788167315","0.883431622169269","-0.374019134038335","6.39115841861386","4.36363191833064","1.87311721591389","1.57538240041562","-1.18217292677714","3.10711352466618","4.57332412896562","1.76190832099373","1.8169169226085","1.65102045718344","1.60794841313519","2.67493986224154","2.82771338557879","2.40819856974714","5.75925094213375","6.71368250550653","3.27798360234806","-2.23263855888118","3.65324623708432","3.05291815906349","3.56935633914281","1.10214730569425","2.36502086820241","2.51140318953809","3.1493243924418","2.7983177205799","1.64419088626954","1.11059764822818","",
"Estados pequeos del Caribe","CSS","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","","","","","","","2.94438372311407","4.51722128642709","4.25637702043238","3.41294749824834","0.937308941563543","6.1785478750342","-1.89936167056037","-4.20857936588035","-2.22102025904856","-0.00349307759755391","2.60248489834214","4.505641373643","3.83563653423266","1.19672492231405","-0.181314968619489","-0.285060242651426","-3.61156326181971","-0.277275384145497","-0.977323393452963","0.502052686359391","1.20972753461486","1.5658035062647","3.49281957089393","0.205282172664596","0.577747443800661","1.2850107521559","2.06857871638721","1.8534307470681","2.02490268712847","2.63788733825139","2.34686973057528","2.1816808819094","3.34732667419064","2.98216018865713","1.30669776077674","2.85779000214991","4.89281169704905","3.21726924466117","2.90047796051181","6.09157390258652","2.63072407673317","0.613145771836713","-4.21432075390599","0.642654758797761","0.423363823600425","0.586492144546298","0.0831651392327188","-0.212138281566283","0.299466509698547","-1.97029211003218","-0.109484206824206","1.02996460843481","0.37838733380606","",
"Cuba","CUB","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","6.67934925475326","3.00013469675508","1.70518336738176","-0.555484726207283","8.02201995033415","4.23901159293891","7.6732052752654","5.74202860550849","0.398417084224917","-5.41562469348365","19.0906718711832","8.46429927686219","4.97861145501336","7.38805864986267","0.930002170601114","-0.749853753707313","-3.37698921845184","2.59973431610602","-0.340340502051987","-3.80043342742539","-11.3332455374001","-12.0981623867752","-15.2956831324338","0.260145812179033","1.98868298913474","7.33559121709359","2.3116853145432","-0.285090619076172","5.74829594917594","5.51723820295197","2.83163951779895","1.10800371531165","3.51977226052401","5.57139506130846","11.0908949871407","12.0691869007566","7.35867279632134","4.24794497997631","1.54403904451215","2.39835137746303","2.70314589675964","2.82793408625007","2.51429970385982","0.831466816994265","4.27326022419349","0.422178217262115","1.77179380101539","2.2585896849249","","",
"Curacao","CUW","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.00794678949261","0.274293259113563","-1.75868352188553","-1.50533940699619","-1.85843908649868","-0.94096220045985","0.466172919160627","0.910343817460728","-1.17689771730782","-1.17626926774395","-0.806884969267244","-0.964264113308545","-1.91243196872605","-2.46219547578985","-1.03588398573132","-2.03087910494624","-2.05324118036593","-1.93654596608613","-2.01297464738667","",
"Islas Caiman","CYM","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.123787484139243","-3.2373308525256","-9.6931634986494","-5.03307559899942","-0.938990271502661","-0.624585575000083","-0.366635969242893","1.10917780858794","1.37369310835123","1.84571221149766","1.78006614883151","2.84141405010241","","",
"Chipre","CYP","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","21.2448723370795","16.3479758009374","7.3783476276099","9.05434960283189","4.61064015202896","0.828826187270451","4.77451145888853","4.71504466562513","7.35775527313226","3.61523662243977","2.52140638968467","5.90727338764465","7.50078564408267","6.4195106289333","5.13996946978786","-1.83474299764737","6.52783508893916","-1.70262758856575","3.73220101424567","6.41558576404952","-0.352420714921379","1.19627563706067","4.81778207772166","3.82958786636868","4.84415627343795","2.83810542014307","2.54107211656527","1.38360977228244","3.63077651999268","3.35375185655377","2.98128666050155","2.88409652924631","1.07656038942608","-4.61065437135392","-0.618661858630603","-2.12782353234644","-4.90682472942576","-6.3355975205196","-0.777603675298437","3.96491817230545","6.25809472462248","3.3949920405493","2.79501433288559","1.86023575304719","",
"Republica Checa","CZE","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11.4025059921636","-0.608213656091351","-0.0420530817132345","2.87214348658624","6.56613352783346","4.38683273111739","-0.411069078029101","-0.26211493574327","1.48779208499693","4.29307146515178","3.43085754579758","1.76597431964622","3.61333896520242","4.78236579380949","6.45426173686403","6.47820360338791","4.95608533293907","1.83824019269181","-5.19898191898565","2.13688048446924","1.55018979013502","-0.923734450159557","-0.079052895284633","2.15450047888164","5.18140265379816","2.34055226080498","4.88972204225595","2.83682396198071","1.95376176907109","",
"Alemania","DEU","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","2.94365017654113","3.80247601581306","4.44801719894595","0.850760324104428","-0.496434234538626","5.40021211134318","3.58143711174701","3.09818162904907","4.10433134190953","1.19869390758107","0.376242532945767","-0.300057816359015","1.83903418369323","3.17898719416294","2.55688360699232","2.24053499792906","1.24649968578119","3.30286372189374","3.09617999996819","4.35163905422439","4.34522005538682","1.15104633199144","-1.62568428424478","2.03735420973175","1.24614187560326","0.514437284599765","1.6433342731292","1.99848532107309","1.82142803058096","2.77322125091402","1.5105582606794","-0.365628327264105","-0.755077166602604","1.1970553521185","0.788917115869921","3.9336103307084","3.11424588261349","1.1520297421751","-5.45457716940945","4.33960677706354","5.86963573749217","0.230160992711959","0.163870562978019","1.7843418861469","0.617105353219898","1.40810207548923","2.21924285072537","0.964114715764183","0.280856539279142","",
"Djibouti","DJI","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.22658575887232","5.89363520564481","4.91714225115479","3.73010919577355","6.73189536153372","6.14988827595155","",
"Dominica","DMA","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","9.27986069397706","-19.0901362597869","12.842717518698","10.8366893017864","4.55250745112737","3.27231075158889","5.0883379485752","2.32151663274335","8.05945940326238","7.33006222528556","8.77656766799555","0.493326805518663","5.87374595319052","1.41127710082117","1.78410951746497","1.7481825625639","-0.264511286777108","2.95046701490152","3.34038965414865","2.67307493850539","4.38597765195748","0.857739737163371","2.61133524434915","-0.0785831009642948","-3.07376472828864","5.9543767300612","2.63780083146119","0.361061903866954","4.4678465617839","6.23808402814896","7.0723442035556","-1.20323481615382","0.634445711066974","-0.277015422199483","-1.12731714588236","-1.07103732808612","4.34656298881096","-2.82507730573775","2.378153300546","-6.99637283826597","2.0595632401288","3.29283276012443","",
"Dinamarca","DNK","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","5.63874355341882","4.84744696606228","-0.152610055415821","8.40011926479724","3.74368486786547","1.9191980165441","4.70161895014236","4.91238762287611","5.92188488846269","0.836281145615956","2.29169941915497","3.33661509279459","3.46561430939221","-1.58169239838823","-1.740305630023","5.65869817151685","1.55351412674875","1.90929019847323","3.61429036365747","-0.603929077550063","-0.637904150209579","3.76078942809312","2.66654494820963","4.22071102724783","3.96161086965421","4.76398608354309","0.127360298905671","-0.0621761791755944","0.584830839011062","1.31052516322782","1.13084019769691","1.6204208518857","-0.321959929787013","4.97734717856856","2.49224816939837","2.3194056984626","2.83266446548333","1.8476139445406","2.60794426036803","3.40068454610739","0.462534295314015","0.145880726640385","0.117358167353501","2.40323399664311","2.05511051582938","3.57206346379428","0.46273149419045","-1.09484212816196","-5.4140139985128","1.41948663073603","0.920393685285319","-0.149916088315891","0.513424427502201","1.10543346611018","1.62216625804921","2.44336887407066","2.16235511316152","1.67027371371931","2.4090782448896","",
"Republica Dominicana","DOM","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","-5.52683853030645","13.2330694815922","3.07515173715598","3.38263778404301","-15.2044277115526","10.0016569291156","0.237659099789539","-2.69843431117056","7.70740730834004","14.900470325281","7.81670883701098","7.41696647122272","9.9141083677047","3.25940259779873","2.52596127896135","4.07531956303062","2.42436362578135","-0.294831857185656","2.09481999902216","5.51076317266322","1.96125621535251","-0.511344390806968","2.40210134317955","-0.859597686212254","-4.12824028353917","1.43909735716437","7.94165232065542","0.168820386870649","2.39474231680641","-7.25160310713619","-0.956822494436011","9.15015402937757","5.39944755984527","0.767738446370785","3.85346363089252","4.19860256425039","7.11221478802189","5.02538712433748","4.30386864046592","3.07987408332822","0.942868801690608","2.98157881928367","-2.74289077091218","1.15147000435525","7.95095538504462","7.73630524796769","6.03369406997413","1.90860340988446","-0.304633346718262","7.016750469877","1.89234869891592","1.49996328098696","3.65078722860288","5.81880990784531","5.71542577206503","5.4686354669428","3.51792400192825","5.83455956557799","3.95857057873576","",
"Argelia","DZA","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","-15.7277147619415","-21.644486248835","31.010512512812","3.16458887871087","3.42108884595373","-7.40010834520839","6.382522338814","7.6454797951428","5.36313583056815","5.82772263097304","-13.7598310808487","23.9750340084276","1.01240305002266","4.57141192799911","2.14413391588208","5.35388386883349","2.28272040397786","6.08141386887809","4.3335213971329","-2.21842943523032","-0.131085590667453","3.12989853434344","2.15850168005448","2.38933294602688","0.612195641789199","-2.51558731484907","-3.50635649601718","-3.71030486504461","1.64417650017923","-1.75407287637006","-3.60113382373585","-0.564732606686349","-4.25099387812405","-2.93111330006197","1.83641035617316","2.29084762877585","-0.519932999368478","3.53435133027939","1.74871663998375","2.39950644017823","1.65965953181109","4.26207860095505","5.84090837395858","2.93450375553266","4.43827712411719","0.214819130536625","1.80824940530226","0.738171148630968","-0.13466755038877","1.74677646320431","0.980204694065236","1.40179670455332","0.761674962215665","1.7104495162547","1.60047829963881","1.10456792075536","-0.750499557879863","-0.811208543893287","-1.13069230350092","",
"Asia oriental y el Pacifico (excluido altos ingresos)","EAP","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","-11.1208072379098","-1.4206930348075","3.12399297476999","7.20232438264492","7.16969042971989","4.61650581593109","-3.45883363845283","0.0100542323905302","7.7308515215726","9.65385955264162","3.91665213842718","2.52111645286293","5.8026173825946","2.0476571990593","4.40697188616232","1.62876183616791","6.03568963009143","7.25565141939595","5.45668126928622","5.99416333729386","4.14219194609342","4.25960972675612","5.50184540115082","7.67770496550142","5.44999474028984","5.14007437274782","6.87472043940522","7.62832147930534","4.19101327903107","3.73236267923195","6.28156957967836","9.20678609887213","9.41856639204291","9.19950731752157","8.35249116495056","7.6128352297678","5.76426008868583","0.602297507847723","4.98982268999823","6.44345725660362","5.71721519951261","6.91207449572542","7.81914306286838","8.03685052954492","8.83119452165812","9.90961368046972","11.3237522032316","7.64404734569921","6.93351817225627","8.99365896156526","7.69462535604073","6.74326067933835","6.42461871360808","6.10136062999516","5.85172734753026","5.70495700173386","5.86051325913294","5.76091529941827","5.22335440461173","",
"inicial del dividendo demografico","EAR","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","1.94829690017583","1.81254444111094","2.84417606326795","5.70032543732867","2.86619133083769","1.54912551800339","2.90241694126965","4.54334032210878","3.70291740081991","5.9098773461767","3.37963859943473","4.37857441073015","4.96383960314495","3.8667014185217","-0.208831715959263","4.92513516319757","1.30117350846579","-1.4050184744206","0.928023797728002","-0.647089040204634","1.15220371466643","-2.40839236779338","-2.38685518482527","-0.514055990046728","-1.52570201091365","0.543068763840665","0.511435282025062","1.30212958321071","-0.443681123998601","3.41592399492544","2.66207886304888","1.94255993847199","1.16891783652346","0.88746375609648","0.878002690307596","3.46163128792307","2.72856324994761","0.0602875926089155","-0.282981995610797","2.62331947048126","-0.710635168979024","-0.140774037093578","3.09568094170372","4.99647668474034","4.3899263349762","4.45353169266347","4.20124218749729","1.86073775982922","-0.903896500885921","4.55549443944996","3.4327548711079","2.7443510702188","2.83017498847937","2.55947082463186","3.19405597262642","3.41041757069284","3.33148322983865","2.17322595751925","0.875628311986574","",
"Asia oriental y el Pacifico","EAS","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","5.52544195937924","4.8050386103218","5.27326492078815","8.08345106049909","4.12105878402933","6.19235150092466","5.94839642497998","7.77475934332195","8.69986254769009","0.509461532083293","2.46571728610718","4.92825744275682","5.36779242287326","-1.55138812405359","1.4656681568963","2.48646831390491","3.42771190419991","4.02297121301982","4.221875780659","2.07926513993672","3.00836075895762","2.25691195661666","2.43746311913671","4.18914931214348","3.91969354290593","2.92357533350152","4.16953921554844","5.70739782239065","3.48189860775679","3.53982994807835","2.99247275486915","2.07841472018177","1.88136132116534","3.04099755136357","3.86861594250787","3.89098640531785","2.32098710832392","-1.14876132574079","1.99677355458286","3.92555398062875","1.78248852150315","2.76238443603899","3.45609378690969","4.39228214121424","4.29268510931881","4.77596999199925","5.73989737205176","2.80616800619693","0.69525827861392","6.35055369899658","3.91400624839382","3.98662137425849","4.0606292638268","3.48106897693752","3.4951408245358","3.38500146805394","4.05051898700195","3.55214834332705","3.23000973414061","",
"Europa y Asia central (excluido altos ingresos)","ECA","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.04379730080358","-5.40174388120847","-10.9887380827471","-6.19265605473326","-11.404909820975","-1.85664637187907","-0.261428226139927","2.79924558750841","-1.70647757679393","2.29968255554378","8.38192132867404","2.51838880727774","5.43384416250301","6.8497739912564","8.17293066055802","7.19305183150244","7.92319605360017","7.40983787927323","3.73044624027108","-6.45346478572391","5.00346483897587","5.6559848447628","3.3227697282918","3.34979320837591","1.45873474124821","0.170235919937014","0.89156644122896","3.34278049014193","2.418245481958","1.20288604750966","",
"Europa y Asia central","ECS","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","2.95393679676279","3.85598334153565","5.04814714524989","1.52698820044562","-1.47640478522067","3.78623647532466","2.15220595256029","2.40799602890253","2.99423131355982","0.865260647392603","-0.149840774632139","0.345233658123504","1.3408356274056","2.06210913303086","2.15336157658545","2.14893365537712","2.42619338470655","3.55536507740504","2.94775041964506","1.82251806391139","-0.0429914384950507","-1.02863214674423","-1.19660988477683","0.815215699665515","1.95823060615889","1.6019001963322","2.76434654225982","2.46225132241726","2.79684800122797","4.16672232686656","2.16308468338057","1.50702437831218","1.57090491251535","2.94237644697066","2.46025885465191","3.65003905430565","3.30535980503799","0.622335530373917","-4.83443239491189","2.23138723046958","2.14732084230916","-0.0930945347126055","0.423359119792536","1.32727226174968","1.55555700466982","1.45561497140886","2.40654554444571","1.78570913257666","1.17935780912772","",
"Ecuador","ECU","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","2.18927109710097","1.97330885078905","-0.777644496372545","4.3526087705753","0.318554416287853","-3.20867023242528","1.59930019918406","-1.03541036397527","1.6526079915965","3.80791129064821","3.26342707101918","2.04548508482989","10.755784035438","8.12826040540415","7.9408898511028","4.50668625407182","-1.09137837924116","2.93770552585563","1.04585017933533","1.04607093323361","2.92713272582606","-1.91859318295684","-2.82361850681043","0.0853869308245407","1.38254850594805","0.94437670203726","-2.66701406067189","3.3590266762864","-1.38283962755766","1.25724814827197","1.88592866973225","-0.2074755084125","-0.309122933279454","1.96495054977197","0.0459414702870902","-0.423772127556504","2.16057048008334","1.17556497350333","-6.60496674890726","-0.813530424638486","2.1346502142962","2.28468720557832","0.984821248317118","6.40667990028716","3.54385378528043","2.66930490941957","0.494779992858668","4.60705024890949","-1.05818853388385","1.89292757238246","6.2210516775317","4.07025297076338","3.38728046840993","2.19894122709292","-1.5075851232001","-2.89802488713732","0.573877116510374","-0.483387784029659","-1.61236867338619","",
"Egipto, Republica arabe de","EGY","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","2.34307354544292","1.11905447079192","7.61219552049074","8.59812957794703","2.19700395042202","2.34075329721935","-1.7698895268971","-4.07647267936213","2.71402590681275","3.11806508342831","1.70561837415444","0.798473574912009","1.27969656895679","-0.626913315492885","6.56250834665239","10.7694681232632","6.55198056447969","6.1387143462959","2.09474117549469","7.36544217959371","4.71066331915043","7.15780098731497","2.4203049312172","6.90799600472612","3.02081807452264","1.9632903324766","1.05808628164914","2.68147488367319","2.260079306089","3.13372619990464","-1.14643310314058","2.26065491969109","0.81488339585573","1.90523010070376","2.56379606526428","2.89628117792648","3.39421950437352","3.48951431955481","3.98733198948487","4.33634758828751","1.58549811213109","0.481792714125191","1.29320193191822","2.20314732405764","2.602220204433","4.96739288064305","5.22829913961098","5.26716009502152","2.74007292061629","3.08086461640956","-0.363937290737226","-0.0129596367954008","-0.105957426078575","0.616853230317105","2.0937221962983","2.13201200912982","2.02557785770937","3.19443129839827","3.49204260671748","",
"Zona del Euro","EMU","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","5.60991718215824","5.43624586787797","5.09161610857838","4.58765841423644","4.08613017164406","4.41812856511569","4.59489396879545","4.93319087365556","6.32548563133746","5.22458872814258","3.2283821226969","4.21286471717031","5.503399386806","2.6305545977074","-1.26317897801019","4.55939786429013","2.67221357710676","2.71358119825791","3.41879539278096","1.71601452578413","0.130622966181917","0.44152558208674","1.17832573413459","2.19715064855555","2.11646011338244","2.25303820619564","2.26083735561356","3.9658697305005","3.65896103664399","3.10992323284776","2.14945842399521","0.923372308505051","-1.06137892657998","2.16236054825731","2.16605978752746","1.43655354174548","2.46658656007845","2.82695886930431","2.70887549498697","3.52726157136543","1.81425245379769","0.464887214380497","0.159370311420219","1.73894046650777","1.1638053589854","2.74700116620903","2.46287862499534","-0.0688008995774538","-4.80903522847393","1.89656787353528","1.90841568665574","-1.10906749565935","-0.587521548389873","1.04595993065392","1.73582596609758","1.60627296440809","2.37295505682256","1.67929479502192","1.06731509962606","",
"Eritrea","ERI","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4161722635101","22.3249790306764","3.52138478226746","9.64474502331198","7.97185181280138","1.2535335424911","-1.37103330189233","-5.46628303099227","4.98605719616737","-1.4092943884808","-7.14347623858764","-2.98075819176042","-1.3031654841505","-4.07587738197573","-1.22452749776197","-11.7342784758853","1.97401458123889","0.565915707035998","7.20760526587554","","","","","","","","","",
"Espana","ESP","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","10.8044868564993","8.94647028978719","8.63949298897253","4.26724541658132","5.10563214429294","6.15343472456982","3.0641265961751","5.21217229135009","7.83908305108363","3.13876302040282","3.3959269904685","6.9621930432203","6.60402578374912","4.47106836448741","-0.539096649209583","2.21777251630265","1.78565712617367","0.49072839476743","-0.836528250447628","1.39131558722205","-0.839887509912813","0.640409095532107","1.27551453148087","1.36289722152834","1.95132908420544","2.94527954012207","5.27376275505492","4.87169216546461","4.66281523883151","3.67576777434031","2.2853247403676","0.436115221172912","-1.54335837780363","1.89690696435738","2.30495701709295","2.23381641993076","3.26885208622718","3.96190213216721","4.06782445645686","4.7764514150568","3.21408101820879","1.29005004692624","1.13625325248812","1.35870928011663","1.91569573801111","2.35781315291435","1.70452202327694","-0.70956792412278","-4.61187170615491","-0.297088607471025","-1.16619262555828","-3.02242536982695","-1.11189885449343","1.68744970379751","3.91576845137082","2.94434855983185","2.73236058269681","1.98240197894862","1.34586217089219","",
"Estonia","EST","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.483696115501587","6.40965671656963","6.49563828020688","14.343689370195","5.33728356661645","-0.696295761438222","9.57521120544847","6.65680375406255","7.48106656781013","8.24392579401743","7.40764514984662","10.1186578104309","10.3676336943223","8.06543946524401","-4.83411286372765","-14.268764052104","2.92478912740401","7.77061305564921","3.49463742568155","1.7075100783866","3.25776991792985","1.77814665490116","3.15778118523811","5.37150350695912","3.99289820775672","4.6313358051262","",
"Etiopia","ETH","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","-1.84103844027338","4.97902896991474","-5.88704488041446","-13.9372962515394","6.22913645001049","10.2762637216318","-2.70288013340935","-3.62352706255936","-0.739172813143156","-10.3610035381723","-11.8934351093931","9.16874661078234","-0.335844452700613","2.65445658529615","8.92142537053758","0.0518011618835317","-6.25407994306244","2.16255160805542","3.05912587133388","5.22731074206153","-1.35473534506654","-4.91130278658026","10.4075396891197","8.73308382365859","7.80874178000428","8.43726994403791","7.79302452470606","5.8439974420852","9.46059714812557","8.09484989853611","5.61658278843269","7.49986434435532","7.21318728241347","7.39145149516671","6.50967619654823","6.68450254520796","4.05389404381921","5.60451097117264","",
"Union Europea","EUU","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","3.10847564613897","4.08858272833675","5.35191749548558","2.46600381296416","-1.23700295997472","4.33339745749946","2.37828145038203","2.58713332802374","3.38978816488446","1.61440002804372","0.0907687153258792","0.486198775795273","1.1750592930369","2.24766545413915","2.10503420031483","2.30154977543594","2.22552277703194","3.83151553047223","3.57203234611249","3.02488147165411","1.50598957364674","0.85098293933801","-0.887770572045667","2.39676985785376","2.47946961606154","1.72738599398966","2.51004620388193","2.88108383203856","2.78927800884053","3.77902730015695","2.04958995024607","0.892463791498074","0.572481720233654","2.2110096140689","1.5732562006674","3.15890091461127","2.80656353857134","0.322701368953588","-4.55173836776011","2.06745398495931","2.01342496326976","-0.897749164316167","-0.297803611636226","1.31941104756237","2.07804974759622","1.82850873597825","2.64089169860256","1.97049484321943","1.38761423675706","",
"Fragiles y situaciones de conflicto afectados","FCS","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","-1.20616913276798","5.15926165460591","2.5636611894293","4.09115496517789","1.86076459468181","-2.38630735367305","-5.19525854757505","1.99560759212798","4.173907236834","8.30850901585191","3.22191711970743","-0.528492597027409","3.05353718076782","3.41683230491741","-1.93375990479814","4.4984424994031","2.33642877252313","-2.16834427857793","1.08889581949454","-1.0627539594219","-5.29757114793958","-4.03701757232534","-7.26076690864826","-1.7392640090704","-0.0530779612736865","1.54913941511612","1.22121401336707","1.84416511621028","-6.30021331622392","6.91703930322146","-5.20014315098392","2.63418265240927","-1.38953011622429","-3.20576467731347","0.148170334414814","0.607309834616743","3.45796326726351","2.45896668746808","-1.8714164820547","0.80279936634868","1.26276947158782","-2.447760398347","-4.99089217411101","11.1757200790888","5.0221739315314","4.90403924050034","4.15295359566015","3.22016059241284","0.490402962637233","2.00244375098029","-1.92891750249132","5.34719753798738","1.41095977132576","-1.14253266199495","-0.435090980338899","0.582811867894122","-0.43040123441294","0.011690294274544","-0.0820964319121487","",
"Finlandia","FIN","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","6.84796518131154","2.28404856663754","2.55747236438691","4.65485282571383","4.95238912726879","1.98984697557989","1.61702886566492","1.84500620711529","9.65690414767499","5.21143814151846","2.22782460921695","7.09615351634775","6.37797881063253","2.69745777918598","1.35402529417641","0.0423511737961206","-0.0405056479990975","2.62462573473223","6.84849475924992","5.06171469493218","0.884671017793906","2.5320040355945","2.5038433847941","2.68751989858703","3.11792568615647","2.42242981301986","3.28147644967387","4.91173969956324","4.70844333121183","0.224909953309819","-6.39894943925279","-3.83653305243031","-1.14148806321053","3.51588527380258","3.81987628771239","3.32766934196786","6.01805275790927","5.17759148031172","4.13757473719116","5.55399785284234","2.37665487011792","1.46092862242904","1.7608385701202","3.6905877973641","2.4286892269546","3.62894134847109","4.85231327619931","0.315886376754079","-8.51302848718304","2.71496673450685","2.07339631453335","-1.86559117436354","-1.35721561109078","-0.776108383146138","0.213029419665261","2.5163798952421","3.02811174524855","1.38302388903411","1.05778961227449","",
"Fiji","FJI","Crecimiento del PIB per capita (% anual)","NY.GDP.PCAP.KD.ZG","","0.017929287787382","0.0639879784083348","2.7927827955689","1.56039490630404","-5.51586246635372","-2.61038950134758","10.6626373189393","5.54588870840853","0.429765238409942","10.3519324745532","4.66268149448659","5.26584997458805","9.33806378653841","0.554806661957457","-1.42433855002849","0.824844004503916","4.00310797174622","0.0101178316491968","10.021794837818","-3.7287245037913","3.76345356779055","-8.40668591631743","-6.37226859458616","6.0740847328435","-6.12674049426832","6.72074677560555","-7.02179374312668","0.795578573941683","7.19190408255874","5.22219073498999","-3.60340795972988","4.80765149996213","0.710423036247306","3.63855571766842","1.2024649463694","3.60274193266493","-3.23014055727408","0.36050069917593","7.97067674958029","-2.27003724122942","1.63419494304364","3.03138676349282","0.898637462453024","5.07030856006992","0.241116558747748","1.08158063363386","-1.83717956882721","-0.0632721416780129","-2.34209883424069","2.21455901412082","2.27324447525878","1.22140313851646","4.66900319731192","5.5001527074066","4.24047041607687","2.00181159727416","4.74609343066945","3.10479414055702","-1.16910178015966","",
